video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent
n1JlFLbe-hY,2018-07-13T14:15:27.000Z,UC9Mt0PqBDH707e9moDpY_qQ,ስለ ፕ/ት ኢሳያስ አቀባበል ከመንግስት የተሰጠ አስቸኳይ መግለጫ Dr Abiy Ahmed,,https://i.ytimg.com/vi/n1JlFLbe-hY/default.jpg,120,90,https://i.ytimg.com/vi/n1JlFLbe-hY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/n1JlFLbe-hY/hqdefault.jpg,480,360,Addis Konjo,none
5oen7VCAGZk,2018-07-12T10:10:37.000Z,UC5OHRPjRa4XYIU5OQUdnDpg,{መታየት ያለበት}የጠ/ሚንስትር አብይ አህመድ ያልተሰማ ድንቅ ታሪክ Dr. Abiy Ahmed,{መታየት ያለበት}የጠ/ሚንስትር አብይ አህመድ ያልተሰማ ድንቅ ታሪክ Dr. Abiy Ahmed https://youtu.be/5oen7VCAGZk Senselet Drama S02...,https://i.ytimg.com/vi/5oen7VCAGZk/default.jpg,120,90,https://i.ytimg.com/vi/5oen7VCAGZk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5oen7VCAGZk/hqdefault.jpg,480,360,fikir tube,none
PWNq886-ADY,2018-07-14T07:13:30.000Z,UCK0JSh4Cu4zkeKCf0I_Hmwg,Ethiopia: Isaias Afewerki Arrived in Addis Abeba|Dr. Abiy Ahmed Love |Ethioscience From Ashruka,"The people warmly Welcoming Isaias Afewrki in Addis Abeba. **** Ethioscience.com, ethiosciencecom, ethioscience, Asres Ayele, asresayele, አሽሩካ, ashruka, ...",https://i.ytimg.com/vi/PWNq886-ADY/default.jpg,120,90,https://i.ytimg.com/vi/PWNq886-ADY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PWNq886-ADY/hqdefault.jpg,480,360,Ethioscience.com,none
B1ttctx49As,2018-07-14T17:48:20.000Z,UCs8lV8NMuib7unJhFJOOkqA,Dr Abiy Translating President isaias's speech in hawassa/የኢሳያስ ንግግር በሀዋሳ በአብይ ሲተረጎም,Dr Abiy Translating President isaias's speech in hawassa የኢሳያስ ንግግር በሀዋሳ በአብይ ሲተረጎም.,https://i.ytimg.com/vi/B1ttctx49As/default.jpg,120,90,https://i.ytimg.com/vi/B1ttctx49As/mqdefault.jpg,320,180,https://i.ytimg.com/vi/B1ttctx49As/hqdefault.jpg,480,360,Addis Neger,none
BuqgX9pwEPQ,2018-07-10T00:37:59.000Z,UCCk2vUhB0SyQhA6JXyjXHEg,ጠሚ አብይ አህመድ የኢሳያስ አፈወርቂን መኖሪያ ጎበኙ | PM Abiy Ahmed visits President Isaias Afeworki's Residence,ጠሚ አብይ አህመድ የኢሳያስ አፈወርቂን መኖሪያ ጎበኙ | PM Abiy Ahmed visits President Isaias Afeworki's Residence Watch more Ethiopian videos daily at http://www.,https://i.ytimg.com/vi/BuqgX9pwEPQ/default.jpg,120,90,https://i.ytimg.com/vi/BuqgX9pwEPQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BuqgX9pwEPQ/hqdefault.jpg,480,360,EthioTube,none
PVvrzCdJBlY,2018-07-14T14:45:02.000Z,UC5OHRPjRa4XYIU5OQUdnDpg,የጠ/ሚንስትር አብይ ጋርዶች አስደናቂ ችሎታ Dr. Abiy Ahmed,"የጠ/ሚንስትር አብይ ጋርዶች አስደናቂ ችሎታ Dr. Abiy Ahmed Kana tv, Kana drama, EBS TV, Jtv ethiopia, New Ethiopian music, New Ethiopian movie, Hope...",https://i.ytimg.com/vi/PVvrzCdJBlY/default.jpg,120,90,https://i.ytimg.com/vi/PVvrzCdJBlY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PVvrzCdJBlY/hqdefault.jpg,480,360,fikir tube,none
ecAHfTEFq8s,2018-07-14T13:50:21.000Z,UCs8lV8NMuib7unJhFJOOkqA,"Dr Abiy getting out of protocol to show love to the people/ ጠ/ሚ አብይ ""የፍቅር አባት"" ከመኪና ካልወረድኩ ብሎ ሲያስቸግር","Dr Abiy getting out of protocol to show love to the people ጠ/ሚ አብይ ""የፍቅር አባት"" ከመኪና ካልወረድኩ ብሎ ሲያስቸግር.",https://i.ytimg.com/vi/ecAHfTEFq8s/default.jpg,120,90,https://i.ytimg.com/vi/ecAHfTEFq8s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ecAHfTEFq8s/hqdefault.jpg,480,360,Addis Neger,none
0kfh0ST3gVU,2018-07-14T08:24:44.000Z,UCK0JSh4Cu4zkeKCf0I_Hmwg,Ethiopia: Dr. Abiy Ahmed Welcomed Isaias Afewerki Full Ceremony|Ethioscience From Ashruka,"President Isaias Afewerki of Eriterea landed safely in Addis Abeba. ***** Ethioscience.com, ethiosciencecom, ethioscience, Asres Ayele, asresayele, አሽሩካ, ...",https://i.ytimg.com/vi/0kfh0ST3gVU/default.jpg,120,90,https://i.ytimg.com/vi/0kfh0ST3gVU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0kfh0ST3gVU/hqdefault.jpg,480,360,Ethioscience.com,none
sO9zoNOQu84,2018-07-14T12:20:00.000Z,UCs8lV8NMuib7unJhFJOOkqA,Dr Abiy putting a ring on Iisaias's hand/ጠ/ሚ አብይ ለፕሬዝዳንት ኢሳያስ ቀለበት ሲያደርጉ,Dr Abiy putting a ring on Iisaias's hand ጠ/ሚ አብይ ለፕሬዝዳንት ኢሳያስ ቀለበት ሲያደርጉ.,https://i.ytimg.com/vi/sO9zoNOQu84/default.jpg,120,90,https://i.ytimg.com/vi/sO9zoNOQu84/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sO9zoNOQu84/hqdefault.jpg,480,360,Addis Neger,none
aJz0rTqnmz0,2018-07-12T06:25:48.000Z,UC7fWeaHhqgM4Ry-RMpM2YYw,Abiy Ahmed 100 Days,"Ethiopia swore in a new prime minister in April and since assuming power, Abiy Ahmed has pushed for sweeping changes. His announcements of reforms have ...",https://i.ytimg.com/vi/aJz0rTqnmz0/default.jpg,120,90,https://i.ytimg.com/vi/aJz0rTqnmz0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aJz0rTqnmz0/hqdefault.jpg,480,360,TRT World,none
RoJPwv-jV2Y,2018-07-14T10:47:35.000Z,UC5OHRPjRa4XYIU5OQUdnDpg,ጠ/ሚንስትር አብይ ኢሳያስን ክትፎ ሲጋብዘው Dr. Abiy Ahmed,"The royal lunch program has started with prayers-በፀሎት የተጀመረው አስደናቂ የምሳ ግብዣ https://www.youtube.com/watch?v=RoJPwv-jV2Y Kana tv, Kana...",https://i.ytimg.com/vi/RoJPwv-jV2Y/default.jpg,120,90,https://i.ytimg.com/vi/RoJPwv-jV2Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RoJPwv-jV2Y/hqdefault.jpg,480,360,fikir tube,none
_dKkbuzU3ms,2018-07-14T05:52:48.000Z,UCK0JSh4Cu4zkeKCf0I_Hmwg,Ethiopia: Dr. Abiy Ahmed  Welcoming  Isaias Afewerki |Time of LoveEthioscience From Ashruka,"Today July 14, 2018 Ethiopia: Dr. Abiy Ahmed Welcoming Isaias Afewerki In Addis Abeba, The capital of Ethiopia and of the Continets, Africa, Main city.",https://i.ytimg.com/vi/_dKkbuzU3ms/default.jpg,120,90,https://i.ytimg.com/vi/_dKkbuzU3ms/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_dKkbuzU3ms/hqdefault.jpg,480,360,Ethioscience.com,none
J2VXCFIb444,2018-07-14T14:48:40.000Z,UCK0JSh4Cu4zkeKCf0I_Hmwg,Ethiopia:  President Isaias Afewerki Visit|Dr.Abiy Ahmed| ፀሐይ  ዳግም ትውጣ ግጥም|Ethioscience From Ashruka,ጸሐይ ዳግም ትውጣ ይህ ግጥም የኢሳይያስ አፈወርቂ የኢትዮጽያ ጉብኝትን ተከትሎ ለማስታወሻነት የተጻፈ ነው። |This poem...,https://i.ytimg.com/vi/J2VXCFIb444/default.jpg,120,90,https://i.ytimg.com/vi/J2VXCFIb444/mqdefault.jpg,320,180,https://i.ytimg.com/vi/J2VXCFIb444/hqdefault.jpg,480,360,Ethioscience.com,none
RlMlGWQLHeQ,2018-07-11T21:08:32.000Z,UCxMUNLpBqLTzPzdFKtfbDVw,PM Dr. Abiy Ahmed የ ዶ/ር አብይ አህመድ ወንድም እና አባቱ ሰለስኬቱ የሰጡት አስተያየት,Ethiopian documentary based on prime minister Dr. Abiy Ahmed ( Abiy's father and brother),https://i.ytimg.com/vi/RlMlGWQLHeQ/default.jpg,120,90,https://i.ytimg.com/vi/RlMlGWQLHeQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RlMlGWQLHeQ/hqdefault.jpg,480,360,Fikre Selam,none
VDEhs4Y7Q50,2018-07-14T10:34:15.000Z,UCs8lV8NMuib7unJhFJOOkqA,Dr Abiy and isaias comforting a poor women\ጠ\ሚ አብይ እና ኢሳያስ አፍወርቂ የምስኪን እናት እምባ ሲያብሱ,Dr Abiy and isaias comforting a poor women ጠ\ሚ አብይ እና ኢሳያስ አፍወርቂ የምስኪን እናት እምባ ሲያብሱ.,https://i.ytimg.com/vi/VDEhs4Y7Q50/default.jpg,120,90,https://i.ytimg.com/vi/VDEhs4Y7Q50/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VDEhs4Y7Q50/hqdefault.jpg,480,360,Addis Neger,none
bfoZ9DAx8po,2018-07-13T18:15:36.000Z,UC9Mt0PqBDH707e9moDpY_qQ,ስለ ፕ/ት ኢሳያስ አቀባበል ፌደራል ፖሊስ አነጋጋሪ መመሪያ አወጣ Dr Abiy Ahmed,,https://i.ytimg.com/vi/bfoZ9DAx8po/default.jpg,120,90,https://i.ytimg.com/vi/bfoZ9DAx8po/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bfoZ9DAx8po/hqdefault.jpg,480,360,Addis Konjo,none
GtM74SM-5uA,2018-07-14T19:14:03.000Z,UC-GsHZkqsvkOfw5KnqZVWyA,Ethiopia ፕሬዝዳንት ኢሳያስ አፈወርቂ  የግመል ስጦታ ተበረከተላቸው Dr Abiy Ahmed JULY 15/2018,Ethiopia ፕሬዝዳንት ኢሳያስ አፈወርቂ የግመል ስጦታ ተበረከተላቸው Dr Abiy Ahmed JULY 15/2018.,https://i.ytimg.com/vi/GtM74SM-5uA/default.jpg,120,90,https://i.ytimg.com/vi/GtM74SM-5uA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GtM74SM-5uA/hqdefault.jpg,480,360,Adis Alem,none
ZGZ1PNq72cE,2018-07-14T10:07:43.000Z,UCs8lV8NMuib7unJhFJOOkqA,Spectacular speeches from both Dr Abiy and President isaias\የጠ/ሚ አብይና የፕሬዝዳንት ኢሳያስ  አስደናቂ ንግግር,Spectacular speeches from both Dr Abiy and President isaias የጠ/ሚ አብይና የፕሬዝዳንት ኢሳያስ አስደናቂ ንግግር.,https://i.ytimg.com/vi/ZGZ1PNq72cE/default.jpg,120,90,https://i.ytimg.com/vi/ZGZ1PNq72cE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZGZ1PNq72cE/hqdefault.jpg,480,360,Addis Neger,none
5sz3fBmmIUA,2018-07-13T15:19:46.000Z,UCs8lV8NMuib7unJhFJOOkqA,teddy afro to come to Ethiopia today after prime minister abiy contacted him/ቴዲ አፍሮ በአብይ ጥሪ ወደ ኢትዮጵያ,teddy afro to come to Ethiopia today after prime minister abiy contacted him.,https://i.ytimg.com/vi/5sz3fBmmIUA/default.jpg,120,90,https://i.ytimg.com/vi/5sz3fBmmIUA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5sz3fBmmIUA/hqdefault.jpg,480,360,Addis Neger,none
4k3vHes5pdk,2018-07-14T08:57:38.000Z,UC5OHRPjRa4XYIU5OQUdnDpg,ፕሬዝዳንት ኢሳያስ አፈወርቂ ከ አብይ ጋር ቤተ መንግስታችን ላይ ሲፈነጩበት Dr. Abiy Ahmed,ፕሬዝዳንት ኢሳያስ አፈወርቂ ከ አብይ ጋር ቤተ መንግስታችን ላይ ሲፈነጩበት Dr. Abiy Ahmed https://www.youtube.com/watch?v=4k3vHes5pdk ...,https://i.ytimg.com/vi/4k3vHes5pdk/default.jpg,120,90,https://i.ytimg.com/vi/4k3vHes5pdk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4k3vHes5pdk/hqdefault.jpg,480,360,fikir tube,none
Vza0gC3GU74,2018-07-09T20:42:05.000Z,UCn-x-TvMDW28zgDM6SNXAiA,ጠ/ሚ አብይ የኢሳያስን ባለቤትና ልጆች ሲተዋወቅ PM Abiy Ahmed meets Eritrea's First Family.,"Please Like, share and subscribe to our channel to get the latest news and updates. Thank you! During his two day visit the Prime Minster of Ethiopia pays a visit ...",https://i.ytimg.com/vi/Vza0gC3GU74/default.jpg,120,90,https://i.ytimg.com/vi/Vza0gC3GU74/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Vza0gC3GU74/hqdefault.jpg,480,360,EthioInfo,none
u_jJidNPhqI,2018-07-10T19:56:20.000Z,UCwuMxV-3tS1fhKWRDLoTU1g,"የዶ/ር አብይ 100 ቀናት Ethiopian prime minister Dr. Abiy Ahmed 100 days, Lidetu Ayalew interview",የዶ/ር አብይ 100 ቀናት Ethiopian prime minister Dr. Abiy Ahmed 100 days.,https://i.ytimg.com/vi/u_jJidNPhqI/default.jpg,120,90,https://i.ytimg.com/vi/u_jJidNPhqI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/u_jJidNPhqI/hqdefault.jpg,480,360,Maraki Entertainment,none
UxnQp_p6Bp4,2018-06-28T08:30:02.000Z,UCADXAQ-WsE6YusaG2FC23BQ,Ethiopia - Dr Abiy Ahmed -  MUST WATCH,"Check Out Ethiopian News, New Ethiopian Musics, Ethiopian Comedy and More Ethiopian Videos by Subscribing Here: https://goo.gl/kATImk Unauthorized use, ...",https://i.ytimg.com/vi/UxnQp_p6Bp4/default.jpg,120,90,https://i.ytimg.com/vi/UxnQp_p6Bp4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UxnQp_p6Bp4/hqdefault.jpg,480,360,tenaadam,none
jtXb3G16FM8,2018-07-08T17:05:58.000Z,UC43-lJ33gVGdJUIwb3e7QQw,Ethiopia Prime Minister Abiy Ahmed Full Speech in the Historic Submit in Asmara Eritrea,Ethiopia Prime Minister Abiy Ahmed Full Speech in Asmara Eritrea.,https://i.ytimg.com/vi/jtXb3G16FM8/default.jpg,120,90,https://i.ytimg.com/vi/jtXb3G16FM8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jtXb3G16FM8/hqdefault.jpg,480,360,EthioTimes,none
dGNyBX5hGaI,2018-07-02T22:12:44.000Z,UCIqR5E5x-2br7SMTNkwQnaA,ጠቅላይ ሚኒስትር ዶር አብይ(Dr Abiy Ahmed) ከአርቲስቶች ጋር ያደረጉት ውይይት PART 2,Dr Abiy Ahmed Discussion With Ethiopian Artists Check our website https://amzn.to/2KU1CLr https://amzn.to/2tYOHhz.,https://i.ytimg.com/vi/dGNyBX5hGaI/default.jpg,120,90,https://i.ytimg.com/vi/dGNyBX5hGaI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dGNyBX5hGaI/hqdefault.jpg,480,360,EthioPrime,none
JsRR97N4MP0,2018-07-08T21:11:19.000Z,UC6B_rJ0-2BtvQoxcia_3tDQ,Eritrea - Ethiopia Tears of Joy - Ethiopian PM Abiy Ahmed Visit,Eritrean 's warmly welcome Ethiopian Prime Minster Dr Abiy Ahmed & his delegation.,https://i.ytimg.com/vi/JsRR97N4MP0/default.jpg,120,90,https://i.ytimg.com/vi/JsRR97N4MP0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JsRR97N4MP0/hqdefault.jpg,480,360,Haki Fitewu,none
Olt7sxAOI0s,2018-06-18T14:57:14.000Z,UCsgwJqcvme0NsrVJl7bfsVg,Ethiopia Dr Abiy Ahmed : ጠቅላይ ሚኒስትር ዶ/ር አብይ አህመድ በዛሬው እለት አለምን ያስደነቀ ለፓርላማው ያቀረቡት ሪፖርት እና ውይይት,Ethiopia Dr Abiy Ahmed : ጠቅላይ ሚኒስትር ዶ/ር አብይ አህመድ በዛሬው እለት አለምን ያስደነቀ ለፓርላማው ያቀረቡት ሪፖርት እና...,https://i.ytimg.com/vi/Olt7sxAOI0s/default.jpg,120,90,https://i.ytimg.com/vi/Olt7sxAOI0s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Olt7sxAOI0s/hqdefault.jpg,480,360,Beteseb Entertainment,none
1-4ceTUDBuo,2018-07-09T09:49:26.000Z,UC5OHRPjRa4XYIU5OQUdnDpg,ጠ/ሚንስትር አብይ ኤርትራውያንን ያስደመመበት ተግባር Dr. Abiy Ahmed,"Ethiopia:ጠ/ሚንስትር አብይ ኤርትራውያንን ያስደመመበት ተግባር Dr. Abiy Ahmed https://youtu.be/1-4ceTUDBuo Kana tv, Kana drama, EBS...",https://i.ytimg.com/vi/1-4ceTUDBuo/default.jpg,120,90,https://i.ytimg.com/vi/1-4ceTUDBuo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1-4ceTUDBuo/hqdefault.jpg,480,360,fikir tube,none
8bPQ8JGOnVQ,2018-07-08T07:04:48.000Z,UCPrlLz0nHztMMLfwfkpGiWA,[ሰበር ዜና] ዶ/ር አብይ ኤርትራ ሲገቡ -  Ethiopian Prime Minister Dr. Abiy Ahmed Visit to Eritrea,"Check Out Ethiopian News, New Ethiopian Musics, Ethiopian Comedy and More Ethiopian Videos by Subscribing Here: https://goo.gl/f1E8kB Addis Tribune ...",https://i.ytimg.com/vi/8bPQ8JGOnVQ/default.jpg,120,90,https://i.ytimg.com/vi/8bPQ8JGOnVQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8bPQ8JGOnVQ/hqdefault.jpg,480,360,Addis Tribune,none
rludvrmBbcs,2018-07-13T14:19:32.000Z,UCs8lV8NMuib7unJhFJOOkqA,"""ጠ/ሚ አብይ ውሸታም""  በአዲስ አበባ/prime minister abiy is a liar","""ጠ/ሚ አብይ ውሸታም"" በአዲስ አበባ/prime minister abiy is a liar.",https://i.ytimg.com/vi/rludvrmBbcs/default.jpg,120,90,https://i.ytimg.com/vi/rludvrmBbcs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rludvrmBbcs/hqdefault.jpg,480,360,Addis Neger,none
aco49a6dNc0,2018-07-08T18:37:16.000Z,UCK0JSh4Cu4zkeKCf0I_Hmwg,Ethiopia: Dr. Abiy Ahmed Asmara Speech in Amharic| Isaias Afewerki |Ethioscience From AShruka,Ethiopia: Dr. Abiy Ahmed Asmara Speech in Amharic| Isaias Afewerki |Ethioscience From AShruka. **** Subscribe ...,https://i.ytimg.com/vi/aco49a6dNc0/default.jpg,120,90,https://i.ytimg.com/vi/aco49a6dNc0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aco49a6dNc0/hqdefault.jpg,480,360,Ethioscience.com,none
L5OxtLygecY,2018-06-23T04:22:41.000Z,UCADXAQ-WsE6YusaG2FC23BQ,"Dr Abiy Ahmed Day in Addis Ababa,  Ethiopia","Check Out Ethiopian News, New Ethiopian Musics, Ethiopian Comedy and More Ethiopian Videos by Subscribing Here: https://goo.gl/kATImk Unauthorized use, ...",https://i.ytimg.com/vi/L5OxtLygecY/default.jpg,120,90,https://i.ytimg.com/vi/L5OxtLygecY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/L5OxtLygecY/hqdefault.jpg,480,360,tenaadam,none
kEtMe7BfPq8,2018-06-26T18:28:48.000Z,UCgdecrMD1EfiqFL_jlnPxvg,Addis Mulat - Hageren | ሃገሬን - New Ethiopian Music Dedicated to Dr Abiy Ahmed,Ethiopian Music : Addis Mulat | አዲስ ሙላቱ - Hageren | አዲስ ሙላቱ - New Ethiopian Music Dedicated to Dr Abiy Ahmed (Official Video) Google+ ...,https://i.ytimg.com/vi/kEtMe7BfPq8/default.jpg,120,90,https://i.ytimg.com/vi/kEtMe7BfPq8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kEtMe7BfPq8/hqdefault.jpg,480,360,Hope Music Ethiopia,none
EbSyDCLa39o,2018-07-06T16:15:54.000Z,UCQlvmUtvPPDET8tnkRPIocw,PM Dr Abiy Ahmed QA Full  - Ethiopian Parliament   ethiopian news EBC,PM Dr Abiy Ahmed QA - Ethiopian Parliament ethiopian news Best Latest ethiopian news new today youtube video 2018 Abiy Ahmed Ali is an Ethiopian ...,https://i.ytimg.com/vi/EbSyDCLa39o/default.jpg,120,90,https://i.ytimg.com/vi/EbSyDCLa39o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EbSyDCLa39o/hqdefault.jpg,480,360,ethiopia hagere,none
Fu2qftpJZr4,2018-07-08T18:43:27.000Z,UCNye-wNBqNL5ZzHSJj3l8Bg,🇪🇹 🇪🇷 Ethiopia's PM Abiy Ahmed in Eritrea for landmark visit | Al Jazeera English,"With hugs and cheers, the leaders of Ethiopia and Eritrea have met for the first time in more than 20 years amid a recent thawing in relations between the two ...",https://i.ytimg.com/vi/Fu2qftpJZr4/default.jpg,120,90,https://i.ytimg.com/vi/Fu2qftpJZr4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Fu2qftpJZr4/hqdefault.jpg,480,360,Al Jazeera English,none
gVYXCPh9DYY,2018-07-10T09:17:23.000Z,UC5OHRPjRa4XYIU5OQUdnDpg,{አስደሳች ዜና}ጠ/ሚንስትር አብይ አህመድ ተሸለሙ Dr. Abiy Ahmed,{አስደሳች ዜና}ጠ/ሚንስትር አብይ አህመድ ተሸለሙ Dr. Abiy Ahmed https://youtu.be/gVYXCPh9DYY Senselet Drama S02 EP37 ሰንሰለት ምዕራ...,https://i.ytimg.com/vi/gVYXCPh9DYY/default.jpg,120,90,https://i.ytimg.com/vi/gVYXCPh9DYY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gVYXCPh9DYY/hqdefault.jpg,480,360,fikir tube,none
i7i9hDTCFdo,2018-02-22T14:44:55.000Z,UCbpEBR_xF2t2PqxFvE1hfHw,Abiy Zema - New music Video 2018 - Dedicated to Dr. Abiy Ahmed Ali,New Music video dedicated to Dr Abiy Ahmed || Abiy Zema - New music Video 2018 - Dedicated to Dr. Abiy Ahmed Ali.,https://i.ytimg.com/vi/i7i9hDTCFdo/default.jpg,120,90,https://i.ytimg.com/vi/i7i9hDTCFdo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/i7i9hDTCFdo/hqdefault.jpg,480,360,DireTube.com,none
SvtRxs2I3Jw,2018-07-14T21:27:15.000Z,UCxJ_ZBcTLGGO9b79VZFvdIQ,Dr abiy  Hawassa #Ethiopia #Eritrea #AbiyAhmed #IsaiasAfwerki,Subscribe.,https://i.ytimg.com/vi/SvtRxs2I3Jw/default.jpg,120,90,https://i.ytimg.com/vi/SvtRxs2I3Jw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SvtRxs2I3Jw/hqdefault.jpg,480,360,Addis wa Ethiopia,none
urPTcD4dzxs,2018-07-08T07:02:42.000Z,UC43-lJ33gVGdJUIwb3e7QQw,Ethiopian Pm Abiy Ahmed Warmly Recieved by President Isaias Afewerki in Asmara Eritrea,"Prime minister Dr Abiy Ahmed makes a historic visit to Asmara, Ethiopia.",https://i.ytimg.com/vi/urPTcD4dzxs/default.jpg,120,90,https://i.ytimg.com/vi/urPTcD4dzxs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/urPTcD4dzxs/hqdefault.jpg,480,360,EthioTimes,none
gwWlx5TDhjU,2018-07-08T17:19:44.000Z,UCIXmPuo0pWdxTwPaOsvUBxw,"Ethiopian Prime Minister Dr. Abiy Ahmed Visit to Eritrea July 08,2018 part II","Ethiopian Prime Minister Dr. Abiy Ahmed Visit to Eritrea July 08,2018 Part II.",https://i.ytimg.com/vi/gwWlx5TDhjU/default.jpg,120,90,https://i.ytimg.com/vi/gwWlx5TDhjU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gwWlx5TDhjU/hqdefault.jpg,480,360,Walta Media and Communication Corporate S.c,none
08O3VrgEK9w,2018-07-08T19:08:44.000Z,UCIXmPuo0pWdxTwPaOsvUBxw,"Ethiopian Prime Minister Dr. Abiy Ahmed Visit to Eritrea July 08,2018 Part III","Ethiopian Prime Minister Dr. Abiy Ahmed Visit to Eritrea July 08,2018.",https://i.ytimg.com/vi/08O3VrgEK9w/default.jpg,120,90,https://i.ytimg.com/vi/08O3VrgEK9w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/08O3VrgEK9w/hqdefault.jpg,480,360,Walta Media and Communication Corporate S.c,none
GZe99Pc71tc,2018-06-26T17:28:21.000Z,UCwMHDoJO6cHO6LN1BItFsPQ,Ethiopia: ዶ/ር አብይ ለኤርትራ ሉዑካን ቡድን የተናገሩት አስገራሚ ንግግር | Dr. Abiy Speech to Eritrean Delegates,,https://i.ytimg.com/vi/GZe99Pc71tc/default.jpg,120,90,https://i.ytimg.com/vi/GZe99Pc71tc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/GZe99Pc71tc/hqdefault.jpg,480,360,Andafta,none
TfjclCvdQxo,2018-06-28T07:14:06.000Z,UCXjOPiUis9mk5SndgPn1qzA,Artist Debebe Eshetu emotional comment about Dr. Abiy,,https://i.ytimg.com/vi/TfjclCvdQxo/default.jpg,120,90,https://i.ytimg.com/vi/TfjclCvdQxo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TfjclCvdQxo/hqdefault.jpg,480,360,Addis Films,none
WZy96lhbmKc,2018-07-11T19:19:47.000Z,UC5VVyWsGHstVjdz3VR2MA8g,Family Dr Abiy Ahimad Abbaa Fiiriya Obleyan,,https://i.ytimg.com/vi/WZy96lhbmKc/default.jpg,120,90,https://i.ytimg.com/vi/WZy96lhbmKc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WZy96lhbmKc/hqdefault.jpg,480,360,JIRAA TUBE,none
vV3zncYlpms,2018-06-30T21:14:45.000Z,UCxMUNLpBqLTzPzdFKtfbDVw,ዶ/ር አብይ አህመድ በቤተ መንግስት ከአርቲስቶች ጋር ያደረጉት ምክክር  Dr. Abiy Ahmed with Ethiopian artist part one 1,Ethiopian Prime minister Dr. Abiy Ahmed have a discussion with artist Meseret Mebrate Daniel Tegegn Jossy and money mores at Addis Ababa Palace.,https://i.ytimg.com/vi/vV3zncYlpms/default.jpg,120,90,https://i.ytimg.com/vi/vV3zncYlpms/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vV3zncYlpms/hqdefault.jpg,480,360,Fikre Selam,none
LdaKPoaC5zA,2018-07-08T07:49:11.000Z,UCIXmPuo0pWdxTwPaOsvUBxw,Ethiopian Prime Minister Dr. Abiy Ahmed Visit to Eritrea,WALTA TV NEWS 7/7/2018.,https://i.ytimg.com/vi/LdaKPoaC5zA/default.jpg,120,90,https://i.ytimg.com/vi/LdaKPoaC5zA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LdaKPoaC5zA/hqdefault.jpg,480,360,Walta Media and Communication Corporate S.c,none
nJZDg7ySoXE,2018-07-04T18:10:26.000Z,UCPrlLz0nHztMMLfwfkpGiWA,Good News: Statemnet by Dr Abiy Ahmed,"Check Out Ethiopian News, New Ethiopian Musics, Ethiopian Comedy and More Ethiopian Videos by Subscribing Here: https://goo.gl/f1E8kB Addis Tribune ...",https://i.ytimg.com/vi/nJZDg7ySoXE/default.jpg,120,90,https://i.ytimg.com/vi/nJZDg7ySoXE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nJZDg7ySoXE/hqdefault.jpg,480,360,Addis Tribune,none
